L,Vgs,Vds,W,id,gm,gds,cgg,vth,vdsat,V_star,gm_id,id_over_w,gm_over_gds,ft,K
3.5e-07,1.5,0.3,1e-05,0.000631709,0.000763501,0.00140621,1.09104e-14,0.685126,0.569765,1.6547692799354554,1.2086277067447193,63.170899999999996,0.5429494883410017,11137534664.68738,0.1812941560117079
3.5e-07,1.55,0.3,1e-05,0.000669003,0.00074061,0.00152564,1.09902e-14,0.685465,0.594659,1.806626969660145,1.1070353944601146,66.9003,0.4854421750871766,10725168095.51133,0.16605530916901717
3.5e-07,1.6,0.3,1e-05,0.000705517,0.000718154,0.00164319,1.10569e-14,0.685411,0.619347,1.9648069912581423,1.0179116874575667,70.5517,0.4370486675308394,10337233673.201078,0.152686753118635
3.5e-07,1.65,0.3,1e-05,0.000745115,0.000695075,0.00177035,1.11175e-14,0.680548,0.645718,2.1439844621084054,0.9328425813465036,74.51149999999998,0.39262010336939024,9950494451.95405,0.13992638720197553
3.5e-07,1.7,0.3,1e-05,0.000778964,0.000673942,0.00188064,1.1163e-14,0.68098,0.669496,2.311664802015604,0.8651773381054836,77.8964,0.35835779309171345,9608635730.290972,0.12977660071582253
3.5e-07,1.75,0.3,1e-05,0.00080713,0.000654689,0.00197412,1.11975e-14,0.686895,0.690788,2.465689816080612,0.8111320357315426,80.713,0.33163586813364937,9305379820.3072,0.12166980535973139
3.5e-07,1.8,0.3,1e-05,0.000845511,0.000632935,0.00209855,1.12358e-14,0.679536,0.717168,2.6717151050265824,0.7485828096855038,84.55109999999999,0.3016058707202593,8965515041.729898,0.11228742145282557
3.5e-07,0.3,0.5,1e-05,9.48296e-10,2.61642e-08,4.59264e-10,3.70083e-15,0.68137,0.0489805,0.07248805619892831,27.5907522545703,9.48296e-05,56.96984740802675,1125196.7158839959,6.897688063642575
3.5e-07,0.35,0.5,1e-05,3.57159e-09,9.78517e-08,1.72441e-09,3.76747e-15,0.68314,0.0489978,0.07300006029532445,27.397237644858453,0.00035715899999999996,56.74503163400816,4133697.6127069937,6.849309411214613
3.5e-07,0.4,0.5,1e-05,1.23404e-08,3.34076e-07,5.92413e-09,3.89402e-15,0.687601,0.0490552,0.07387780026101845,27.0717318725487,0.0012340399999999998,56.39241542640016,13654230.52998393,6.767932968137176
3.5e-07,0.45,0.5,1e-05,5.96568e-08,1.56798e-06,2.81898e-08,4.18109e-15,0.678708,0.0493486,0.0760938277273945,26.283340708854645,0.00596568,55.62224634442245,59685815.82057072,6.570835177213661
3.5e-07,0.5,0.5,1e-05,1.96405e-07,4.95722e-06,9.05209e-08,4.52219e-15,0.682483,0.0501924,0.07923997724531087,25.23978513785291,0.019640499999999998,54.7632646162378,174465483.9787814,6.309946284463227
3.5e-07,0.55,0.5,1e-05,7.15019e-07,1.68436e-05,3.12389e-07,5.04259e-15,0.679637,0.0531745,0.08490097128879813,23.556856531085185,0.0715019,53.918671912263235,531620099.88173705,5.889214132771296
3.5e-07,0.6,0.5,1e-05,2.0647e-06,4.47243e-05,8.30396e-07,5.59645e-15,0.682775,0.0598557,0.0923301203149071,21.661403593742435,0.20647,53.85900221099331,1271894401.151597,5.415350898435609
3.5e-07,0.65,0.5,1e-05,6.31572e-06,0.000118496,2.18718e-06,6.2953e-15,0.677699,0.0756393,0.10659802862543884,18.76207304947021,0.6315719999999999,54.17752539800108,2995762574.717206,4.6905182623675525
3.5e-07,0.7,0.5,1e-05,1.45024e-05,0.000228521,4.28006e-06,6.88099e-15,0.679551,0.0971411,0.1269240026080754,15.757460834068844,1.45024,53.392008523245,5285612499.117572,3.939365208517211
3.5e-07,0.75,0.5,1e-05,2.89304e-05,0.000371827,7.30295e-06,7.39617e-15,0.681149,0.124423,0.15561215296360942,12.852466609518014,2.8930399999999996,50.91463038908934,8001182372.096661,3.213116652379504
3.5e-07,0.8,0.5,1e-05,5.09994e-05,0.00052976,1.13029e-05,7.81983e-15,0.68215,0.155565,0.1925377529447297,10.387573187135535,5.099939999999999,46.86938750232241,10782065933.960518,2.596893296783884
3.5e-07,0.85,0.5,1e-05,8.01723e-05,0.000680025,1.62429e-05,8.14108e-15,0.683954,0.187807,0.2357922135215617,8.48204429709513,8.01723,41.86598452246828,13294223883.81715,2.1205110742737827
3.5e-07,0.9,0.5,1e-05,0.000121829,0.000833754,2.34253e-05,8.40951e-15,0.679191,0.224799,0.29224207619993425,6.843641497508804,12.1829,35.592030838452445,15779286833.910667,1.710910374377201
3.5e-07,0.95,0.5,1e-05,0.00016467,0.000948338,3.1575e-05,8.58e-15,0.681126,0.256913,0.3472812436072371,5.759021072447926,16.467,30.0344576405384,17591221494.391823,1.4397552681119814
3.5e-07,1.0,0.5,1e-05,0.0002129,0.00104559,4.22991e-05,8.70829e-15,0.682755,0.288518,0.4072341931349764,4.911178957256928,21.29,24.718965651751457,19109471198.990257,1.227794739314232
3.5e-07,1.05,0.5,1e-05,0.000268783,0.00113087,5.76299e-05,8.81251e-15,0.681531,0.321024,0.47535614173158713,4.207371745980959,26.878299999999996,19.622973491191203,20423642128.55721,1.0518429364952397
3.5e-07,1.1,0.5,1e-05,0.000329004,0.00119917,7.89454e-05,8.89739e-15,0.679986,0.352735,0.5487195310089478,3.64484930274404,32.9004,15.18986540064399,21450541463.002987,0.9112123256860101
3.5e-07,1.15,0.5,1e-05,0.000385624,0.00124517,0.000105186,8.96533e-15,0.683489,0.380629,0.6193917296433418,3.2289743376968243,38.5624,11.83779210161048,22104591854.36959,0.8072435844242061
3.5e-07,1.2,0.5,1e-05,0.000453068,0.00128318,0.00014627,9.04199e-15,0.680409,0.411426,0.706164372886111,2.832201788693971,45.306799999999996,8.772680659055172,22586227133.259193,0.7080504471734927
3.5e-07,1.25,0.5,1e-05,0.000508546,0.00129922,0.0001907,9.10931e-15,0.68697,0.43624,0.782848170440726,2.5547738061060357,50.8546,6.812899842684845,22699555198.34678,0.6386934515265089
3.5e-07,1.3,0.5,1e-05,0.00057798,0.00130703,0.000260189,9.20455e-15,0.683996,0.465468,0.8844173431367297,2.2613758261531545,57.797999999999995,5.023386845715998,22599723535.57751,0.5653439565382886
3.5e-07,1.35,0.5,1e-05,0.000647871,0.00130067,0.000346793,9.32054e-15,0.680754,0.494092,0.9962111834669822,2.0076064525190973,64.7871,3.7505658995423783,22209878379.507572,0.5019016131297743
3.5e-07,1.4,0.5,1e-05,0.000713499,0.00128347,0.000442404,9.45289e-15,0.680064,0.520818,1.1118280910344613,1.798839241540633,71.34989999999999,2.901126572092477,21609327391.956844,0.44970981038515817
3.5e-07,1.45,0.5,1e-05,0.00078149,0.00125868,0.000552216,9.61283e-15,0.676976,0.548129,1.241761210156672,1.6106156188818794,78.149,2.2793254813333914,20839351551.09441,0.4026539047204699
3.5e-07,1.5,0.5,1e-05,0.00083505,0.0012321,0.000646851,9.75605e-15,0.683129,0.570698,1.355490625760896,1.4754805101490929,83.505,1.9047663217649815,20099815538.411987,0.3688701275372732
3.5e-07,1.55,0.5,1e-05,0.000895484,0.00120186,0.000756285,9.92309e-15,0.683429,0.595586,1.4901635797846673,1.3421345328336407,89.54839999999999,1.589162815605228,19276451176.440536,0.3355336332084102
3.5e-07,1.6,0.5,1e-05,0.00094792,0.00117226,0.000855171,1.00714e-14,0.688418,0.618067,1.6172521454284885,1.2366655413958985,94.79199999999999,1.37079016945149,18524830072.175194,0.3091663853489746
3.5e-07,1.65,0.5,1e-05,0.00102341,0.00113626,0.000994122,1.02653e-14,0.675434,0.647895,1.8013658845686726,1.1102686117978133,102.341,1.1429784271950525,17616766742.092,0.2775671529494533
3.5e-07,1.7,0.5,1e-05,0.00107549,0.00110603,0.00109489,1.03951e-14,0.678379,0.670591,1.9447754581702121,1.0283963588689808,107.54899999999998,1.010174538081451,16933953661.622206,0.2570990897172452
3.5e-07,1.75,0.5,1e-05,0.00112088,0.00107763,0.00118481,1.05017e-14,0.685267,0.691471,2.0802687378784928,0.9614142459496109,112.088,0.9095382381985297,16331655001.011187,0.24035356148740275
3.5e-07,1.8,0.5,1e-05,0.00117713,0.00104668,0.00129346,1.06161e-14,0.682883,0.715874,2.249264340581649,0.88917961482589,117.713,0.8092094073260866,15691666038.88669,0.2222949037064725
3.5e-07,0.3,0.8,1e-05,1.11944e-09,3.08756e-08,5.04887e-10,3.70716e-15,0.677916,0.0489798,0.07251292282579123,27.581290645322664,0.000111944,61.15348582950245,1325544.17962217,11.032516258129066
3.5e-07,0.35,0.8,1e-05,4.40672e-09,1.20611e-07,1.98026e-09,3.7814e-15,0.678061,0.0489992,0.07307326860734097,27.36978977561542,0.00044067199999999997,60.906648621898135,5076383.572554236,10.947915910246168
3.5e-07,0.4,0.8,1e-05,1.96193e-08,5.2819e-07,8.7405e-09,3.95374e-15,0.67314,0.0490868,0.07428879759177569,26.921959499064695,0.00196193,60.430181339740294,21261906.294219702,10.76878379962588
3.5e-07,0.45,0.8,1e-05,5.63943e-08,1.4865e-06,2.48257e-08,4.15371e-15,0.683448,0.049307,0.07587527749747729,26.359046924955184,0.005639429999999999,59.877465690796235,56957231.705175,10.543618769982075
3.5e-07,0.5,0.8,1e-05,2.15416e-07,5.425e-06,9.20879e-08,4.53148e-15,0.681554,0.050221,0.07941603686635945,25.183830356148103,0.021541599999999998,58.91110558498999,190537212.1853196,10.073532142459241
3.5e-07,0.55,0.8,1e-05,6.82164e-07,1.61326e-05,2.7754e-07,4.99085e-15,0.684384,0.0527604,0.0845696291980214,23.649151816865153,0.0682164,58.127116811991066,514458065.2442591,9.459660726746062
3.5e-07,0.6,0.8,1e-05,2.42395e-06,5.1618e-05,8.87226e-07,5.65375e-15,0.678153,0.0608217,0.09391878801968305,21.294993708616104,0.24239499999999997,58.17908852986724,1453063869.5586917,8.517997483446441
3.5e-07,0.65,0.8,1e-05,7.76824e-06,0.000140438,2.37674e-06,6.39911e-15,0.669296,0.0789029,0.1106287472051724,18.078483671977178,0.776824,59.088499373090876,3492892276.8853164,7.231393468790871
3.5e-07,0.7,0.8,1e-05,1.61538e-05,0.000248015,4.1902e-06,6.92449e-15,0.675426,0.0992865,0.13026470173175012,15.353353390533494,1.61538,59.18929884015082,5700465046.658515,6.141341356213398
3.5e-07,0.75,0.8,1e-05,3.01191e-05,0.000383608,6.58171e-06,7.39261e-15,0.680896,0.124598,0.15703061458572293,12.736369944653061,3.01191,58.28394140732424,8258667697.821986,5.094547977861224
3.5e-07,0.8,0.8,1e-05,5.58535e-05,0.000563232,1.00728e-05,7.85268e-15,0.676595,0.159229,0.19833212601556732,10.084094998522922,5.58535,55.916130569454374,11415358439.097786,4.0336379994091685
3.5e-07,0.85,0.8,1e-05,8.88338e-05,0.000725618,1.37484e-05,8.17595e-15,0.675531,0.19348,0.2448500450650342,8.168264782098706,8.883379999999999,52.77835966366995,14125048648.347277,3.267305912839483
3.5e-07,0.9,0.8,1e-05,0.000117718,0.000831995,1.65968e-05,8.35483e-15,0.688121,0.218878,0.28297766212537334,7.067695679505258,11.771799999999999,50.129844307336356,15849049816.422533,2.8270782718021037
3.5e-07,0.95,0.8,1e-05,0.000175148,0.000992335,2.18357e-05,8.57189e-15,0.675746,0.260434,0.35300175847873955,5.665694155799667,17.514799999999997,45.445531858378715,18424760519.919872,2.2662776623198666
3.5e-07,1.0,0.8,1e-05,0.000216195,0.00107724,2.54225e-05,8.66973e-15,0.685712,0.286681,0.40138687757602765,4.98272392978561,21.6195,42.37348805192251,19775479847.27475,1.993089571914244
3.5e-07,1.05,0.8,1e-05,0.000280829,0.00118515,3.10995e-05,8.77193e-15,0.678963,0.322616,0.4739130067923892,4.2201838129253035,28.0829,38.10832971591183,21502962381.751766,1.6880735251701213
3.5e-07,1.1,0.8,1e-05,0.000347802,0.00127204,3.72054e-05,8.84117e-15,0.674728,0.355842,0.5468412942989214,3.6573682727528887,34.780199999999994,34.18966064065969,22898717456.017086,1.4629473091011556
3.5e-07,1.15,0.8,1e-05,0.0004045,0.00133041,4.27019e-05,8.88322e-15,0.680816,0.382175,0.6080832224652551,3.289023485784919,40.449999999999996,31.155756535423482,23836100855.195354,1.3156093943139677
3.5e-07,1.2,0.8,1e-05,0.000478563,0.001395,5.04711e-05,8.92415e-15,0.676767,0.413444,0.6861118279569892,2.9149767115301435,47.8563,27.63957987838585,24878688235.091743,1.1659906846120576
3.5e-07,1.25,0.8,1e-05,0.000543086,0.00144006,5.79783e-05,8.95191e-15,0.680963,0.439453,0.7542546838326182,2.651624236308798,54.3086,24.837913495221486,25602655449.944736,1.0606496945235193
3.5e-07,1.3,0.8,1e-05,0.00061288,0.00148111,6.70263e-05,8.97675e-15,0.683032,0.465994,0.8275955195765339,2.4166394726537006,61.288,22.09744533116105,26259612639.63429,0.9666557890614802
3.5e-07,1.35,0.8,1e-05,0.000703612,0.00152688,8.04182e-05,9.00426e-15,0.673553,0.497684,0.9216336581787699,2.1700596351398214,70.3612,18.98674678120127,26988392106.419983,0.8680238540559285
3.5e-07,1.4,0.8,1e-05,0.000763663,0.00154819,9.08697e-05,9.02106e-15,0.683568,0.519165,0.9865236179021954,2.027320951781087,76.3663,17.03747233676352,27314095166.803173,0.8109283807124348
3.5e-07,1.45,0.8,1e-05,0.000848967,0.00157623,0.000107666,9.04419e-15,0.679402,0.547031,1.07721208199311,1.8566446045606015,84.89669999999998,14.639997770884031,27737674236.138138,0.7426578418242407
3.5e-07,1.5,0.8,1e-05,0.000932223,0.00159668,0.000127174,9.06755e-15,0.677181,0.573437,1.167701731092016,1.712766151446596,93.22229999999999,12.555082013619137,28025157240.485847,0.6851064605786384
3.5e-07,1.55,0.8,1e-05,0.00100153,0.00160706,0.000146681,9.08894e-15,0.683217,0.595715,1.2464127039438477,1.6046049544197378,100.15299999999999,10.956156557427343,28140965046.007713,0.6418419817678952
3.5e-07,1.6,0.8,1e-05,0.00109019,0.00161772,0.000175647,9.11983e-15,0.678801,0.622264,1.3478104987266029,1.4838881295920894,109.01899999999999,9.210063365727851,28231681351.365204,0.5935552518368358
3.5e-07,1.65,0.8,1e-05,0.00116847,0.00162023,0.000206843,9.15272e-15,0.680265,0.645897,1.44235077735877,1.3866252449784762,116.847,7.833139144181819,28173877650.1173,0.5546500979913905
3.5e-07,1.7,0.8,1e-05,0.00125322,0.0016183,0.000246888,9.19595e-15,0.678237,0.670686,1.5488104801334734,1.2913135762276375,125.32199999999999,6.554794076666343,28008030100.817665,0.516525430491055
3.5e-07,1.75,0.8,1e-05,0.00134146,0.00161055,0.000296719,9.25199e-15,0.674219,0.695956,1.6658408618173914,1.200594874241498,134.146,5.427862725339463,27705066001.655,0.4802379496965993
3.5e-07,1.8,0.8,1e-05,0.00142149,0.00159641,0.000351157,9.31587e-15,0.674308,0.719287,1.7808583008124481,1.1230539785717801,142.149,4.546143178122606,27273517417.195885,0.4492215914287121
3.5e-07,0.3,1.2,1e-05,1.28401e-09,3.54084e-08,5.48318e-10,3.71349e-15,0.675938,0.0489793,0.07252572835824268,27.576420744386724,0.000128401,64.57639544935603,1517554.0763473355,16.545852446632033
3.5e-07,0.35,1.2,1e-05,5.08706e-09,1.39169e-07,2.16371e-09,3.79053e-15,0.675837,0.049,0.07310622336870998,27.35745204499259,0.0005087059999999999,64.31961769368353,5843360.763575538,16.414471226995555
3.5e-07,0.4,1.2,1e-05,1.93726e-08,5.22244e-07,8.17405e-09,3.94279e-15,0.67663,0.0490779,0.0741898422959383,26.9578683294963,0.0019372599999999997,63.890482686061375,21080938.65006348,16.17472099769778
3.5e-07,0.45,1.2,1e-05,7.23463e-08,1.89788e-06,3.00372e-08,4.19606e-15,0.677146,0.0493642,0.0762390667481611,26.23326970418667,0.007234629999999999,63.184318112207535,71985858.97133176,15.739961822512003
3.5e-07,0.5,1.2,1e-05,2.76695e-07,6.90336e-06,1.11081e-07,4.59347e-15,0.674849,0.050442,0.08016241366522969,24.949348560689565,0.0276695,62.147081859183835,239188210.2077224,14.96960913641374
3.5e-07,0.55,1.2,1e-05,8.23921e-07,1.92582e-05,3.13893e-07,5.04452e-15,0.679705,0.053174,0.08556573303839403,23.373842880567434,0.0823921,61.35275396393039,607597496.8980873,14.02430572834046
3.5e-07,0.6,1.2,1e-05,2.81246e-06,5.88445e-05,9.59138e-07,5.70205e-15,0.674448,0.0616453,0.09558956232103255,20.922786457407394,0.281246,61.35144264954574,1642460702.51419,12.553671874444436
3.5e-07,0.65,1.2,1e-05,7.08969e-06,0.000130031,2.09314e-06,6.29783e-15,0.677409,0.0757753,0.10904615053333437,18.34085834500521,0.708969,62.122457169611195,3286064629.4330335,11.004515007003125
3.5e-07,0.7,1.2,1e-05,1.66627e-05,0.000253739,4.04729e-06,6.91213e-15,0.676529,0.0987369,0.13133731905619553,15.22796425549281,1.6662699999999997,62.69355544080113,5842456103.284289,9.136778553295684
3.5e-07,0.75,1.2,1e-05,3.3223e-05,0.000410258,6.58286e-06,7.43556e-15,0.676359,0.127385,0.16196149739919757,12.348613912048883,3.3222999999999994,62.322151769899406,8781394897.3574,7.409168347229329
3.5e-07,0.8,1.2,1e-05,5.49633e-05,0.000560288,9.15703e-06,7.81513e-15,0.681447,0.156082,0.1961965988919984,10.193856627968117,5.4963299999999995,61.18665113033375,11410252261.327946,6.11631397678087
3.5e-07,0.85,1.2,1e-05,8.81562e-05,0.000727167,1.22831e-05,8.14911e-15,0.680003,0.190518,0.24246479832005577,8.248620063024495,8.81562,59.200608966791776,14201823573.777292,4.949172037814697
3.5e-07,0.9,1.2,1e-05,0.000130579,0.000881067,1.55387e-05,8.39604e-15,0.677428,0.226037,0.29641105613988494,6.747386639505587,13.057899999999998,56.70146151222431,16701465005.543917,4.0484319837033516
3.5e-07,0.95,1.2,1e-05,0.00018633,0.00102862,1.91591e-05,8.58518e-15,0.669443,0.264549,0.3622912251365908,5.520420758868673,18.633,53.68832565204002,19068902173.651035,3.312252455321204
3.5e-07,1.0,1.2,1e-05,0.000231145,0.00111829,2.17435e-05,8.68219e-15,0.677406,0.291956,0.41339008665015337,4.838045382768392,23.1145,51.431002368523934,20499595299.13946,2.9028272296610353
3.5e-07,1.05,1.2,1e-05,0.000297816,0.00122608,2.53135e-05,8.77717e-15,0.670903,0.327535,0.48580190525903694,4.116904397346012,29.781599999999997,48.4358148813874,22232301826.9113,2.4701426384076073
3.5e-07,1.1,1.2,1e-05,0.000352809,0.001296,2.80872e-05,8.83028e-15,0.676998,0.354557,0.5444583333333333,3.6733756791918575,35.280899999999995,46.14201486798257,23358806996.73129,2.2040254075151147
3.5e-07,1.15,1.2,1e-05,0.000419044,0.00136683,3.13311e-05,8.87598e-15,0.677265,0.384223,0.6131618416335608,3.2617815790227285,41.904399999999995,43.62534350852667,24508589571.663673,1.957068947413637
3.5e-07,1.2,1.2,1e-05,0.000490556,0.00143049,3.47749e-05,8.9115e-15,0.67623,0.413779,0.6858572936546218,2.91605851319727,49.05559999999999,41.13570420044343,25547837574.316933,1.749635107918362
3.5e-07,1.25,1.2,1e-05,0.000565401,0.00148631,3.83714e-05,8.93901e-15,0.675019,0.442628,0.7608116745497238,2.6287714383243044,56.540099999999995,38.73483896860682,26463062852.252655,1.5772628629945826
3.5e-07,1.3,1.2,1e-05,0.000646602,0.0015377,4.23164e-05,8.96169e-15,0.671605,0.471865,0.8409988944527542,2.378124410379182,64.6602,36.33815731016816,27308750469.209206,1.426874646227509
3.5e-07,1.35,1.2,1e-05,0.000717679,0.00157476,4.58494e-05,8.97738e-15,0.675602,0.496718,0.9114773044781428,2.1942400432505336,71.7679,34.34636003960793,27918038245.389313,1.3165440259503203
3.5e-07,1.4,1.2,1e-05,0.000796521,0.00161093,4.98846e-05,8.99165e-15,0.676073,0.522812,0.9888958551892385,2.0224576627609316,79.65209999999999,32.293132549925225,28513951552.2765,1.2134745976565589
3.5e-07,1.45,1.2,1e-05,0.000884034,0.00164612,5.45386e-05,9.00473e-15,0.672684,0.550207,1.0740820839306977,1.862055079329528,88.40339999999999,30.18265962089236,29094501992.000957,1.1172330475977168
3.5e-07,1.5,1.2,1e-05,0.000956426,0.0016694,5.85977e-05,9.01387e-15,0.678416,0.572922,1.1458320354618428,1.745456522511935,95.64259999999999,28.489172783232103,29476047690.68226,1.047273913507161
3.5e-07,1.55,1.2,1e-05,0.00103137,0.00169052,6.30111e-05,9.02217e-15,0.683267,0.59574,1.220180772779973,1.6391013894140805,103.13699999999999,26.82892379279206,29821496867.79466,0.9834608336484482
3.5e-07,1.6,1.2,1e-05,0.00113557,0.00171923,6.94405e-05,9.03236e-15,0.673347,0.624661,1.3210216201439018,1.513979763466805,113.55699999999999,24.75831827247788,30293738603.408104,0.908387858080083
3.5e-07,1.65,1.2,1e-05,0.0012112,0.00173408,7.45377e-05,9.03887e-15,0.678855,0.64654,1.3969367041889647,1.4317040951122855,121.11999999999999,23.26446885267455,30533396731.758938,0.8590224570673712
3.5e-07,1.7,1.2,1e-05,0.00130075,0.00175078,8.09307e-05,9.04604e-15,0.677628,0.670986,1.4859091376415083,1.3459773207764751,130.075,21.63307619976103,30803013392.205708,0.807586392465885
3.5e-07,1.75,1.2,1e-05,0.00140165,0.00176768,8.86753e-05,9.05364e-15,0.671189,0.69722,1.5858639572773352,1.261142225234545,140.165,19.934299630223975,31074243045.3035,0.756685335140727
3.5e-07,1.8,1.2,1e-05,0.0014813,0.00177641,9.5486e-05,9.05942e-15,0.675591,0.718834,1.667745621787763,1.1992236548977249,148.13,18.603879102695682,31207785096.38297,0.7195341929386349
3.5e-07,0.3,1.65,1e-05,1.40301e-09,3.86914e-08,5.73563e-10,3.71871e-15,0.67574,0.0489793,0.07252309298707206,27.577422826637015,0.000140301,67.4579775892099,1655931.1065250474,22.75137383197554
3.5e-07,0.35,1.65,1e-05,5.87991e-09,1.60785e-07,2.39312e-09,3.80043e-15,0.673602,0.0490009,0.0731400317193768,27.344806298055584,0.000587991,67.18635087250117,6733376.8876233455,22.559465195895857
3.5e-07,0.4,1.65,1e-05,2.27622e-08,6.12851e-07,9.18317e-09,3.95899e-15,0.673757,0.0490853,0.07428298232359905,26.924067093690418,0.00227622,66.73632307797853,24637158.979641564,22.212355352294594
3.5e-07,0.45,1.65,1e-05,9.45883e-08,2.46697e-06,3.74221e-08,4.24566e-15,0.670127,0.04944,0.07668378618305047,26.081132655941587,0.00945883,65.92281031796719,92478076.42614177,21.51693444115181
3.5e-07,0.5,1.65,1e-05,3.0055e-07,7.48565e-06,1.15237e-07,4.59728e-15,0.674808,0.0504448,0.0803003079224917,24.906504741307604,0.030054999999999995,64.95873721113878,259148496.44917136,20.547866411578774
3.5e-07,0.55,1.65,1e-05,1.07943e-06,2.47532e-05,3.872e-07,5.13964e-15,0.671497,0.0539932,0.08721539033337104,22.931732488442975,0.10794299999999998,63.92871900826446,766511689.0175779,18.91867930296545
3.5e-07,0.6,1.65,1e-05,3.18607e-06,6.56122e-05,1.02844e-06,5.7374e-15,0.671847,0.0622525,0.0971182188678325,20.593458398591366,0.318607,63.79779082882812,1820076333.7285278,16.98960317883788
3.5e-07,0.65,1.65,1e-05,7.76687e-06,0.00013986,2.17218e-06,6.3214e-15,0.675706,0.0764364,0.11106635206635206,18.007253887344582,0.7766869999999999,64.38692926000608,3521278568.1704187,14.855984457059279
3.5e-07,0.7,1.65,1e-05,1.84718e-05,0.00027353,4.21139e-06,6.95445e-15,0.67294,0.100639,0.13506233319928346,14.807977565803007,1.84718,64.95005212055877,6259826669.819488,12.21658149178748
3.5e-07,0.75,1.65,1e-05,3.50516e-05,0.000425402,6.56723e-06,7.44717e-15,0.675239,0.128103,0.16479283125138106,12.136450261899599,3.50516,64.77647349034525,9091350284.897278,10.012571466067168
3.5e-07,0.8,1.65,1e-05,6.10927e-05,0.000597801,9.36458e-06,7.86829e-15,0.674356,0.160772,0.20439142791664783,9.785146179494442,6.1092699999999995,63.836392021852554,12091951889.836054,8.072745598082914
3.5e-07,0.85,1.65,1e-05,9.29327e-05,0.000750591,1.20229e-05,8.16522e-15,0.677131,0.192484,0.24762540451457588,8.076715730846084,9.29327,62.43011253524524,14630379572.171824,6.66329047794802
3.5e-07,0.9,1.65,1e-05,0.0001406,0.000916836,1.51947e-05,8.4236e-15,0.670293,0.230814,0.3067069792198387,6.520881934566145,14.059999999999999,60.339197220083314,17322638943.51595,5.3797275960170685
3.5e-07,0.95,1.65,1e-05,0.000183005,0.00102656,1.75301e-05,8.56521e-15,0.676487,0.260037,0.3565402899002494,5.6094642222890085,18.3005,58.55984848917005,19075083784.33408,4.627807983388432
3.5e-07,1.0,1.65,1e-05,0.00023425,0.00113135,1.99958e-05,8.67829e-15,0.678946,0.291032,0.41410704026163436,4.829669156883671,23.424999999999997,56.57938167015073,20748320794.420998,3.9844770544290284
3.5e-07,1.05,1.65,1e-05,0.000299409,0.00123693,2.27739e-05,8.77136e-15,0.674206,0.325586,0.4841163202444762,4.1312385399236495,29.940899999999996,54.31349044300713,22443899664.209213,3.408271795437011
3.5e-07,1.1,1.65,1e-05,0.000361095,0.00131621,2.5147e-05,8.83022e-15,0.675832,0.355285,0.548689038983141,3.645051856159736,36.1095,52.34063705412176,23723228599.85182,3.0071677813317823
3.5e-07,1.15,1.65,1e-05,0.000437203,0.00139718,2.78624e-05,8.88014e-15,0.670115,0.388293,0.6258363274595972,3.195723725592002,43.720299999999995,50.1457160905019,25041058292.9024,2.6364720736134015
3.5e-07,1.2,1.65,1e-05,0.000502184,0.00145319,3.00347e-05,8.91072e-15,0.674265,0.414895,0.6911470626690247,2.893740143055135,50.218399999999995,48.383702850369744,25955520064.78841,2.3873356180204865
3.5e-07,1.25,1.65,1e-05,0.000577394,0.00150907,3.24479e-05,8.9373e-15,0.673558,0.443444,0.765231566461463,2.613587948610481,57.73939999999999,46.507478141882835,26873434926.844406,2.156210057603647
3.5e-07,1.3,1.65,1e-05,0.000650301,0.00155473,3.4707e-05,8.95705e-15,0.675803,0.469778,0.8365452522302909,2.390785190242672,65.0301,44.79586250612269,27625497755.76361,1.9723977819502043
3.5e-07,1.35,1.65,1e-05,0.000731918,0.00159935,3.71791e-05,8.97439e-15,0.674202,0.497458,0.9152693281645669,2.1851491560530003,73.1918,43.017447974803055,28363427289.65677,1.8027480537437253
3.5e-07,1.4,1.65,1e-05,0.00082516,0.00164389,3.99565e-05,8.98998e-15,0.667351,0.527032,1.0039114539293992,1.9922075718648504,82.51599999999999,41.14199191620887,29102758782.48181,1.6435712467885015
3.5e-07,1.45,1.65,1e-05,0.000895461,0.0016705,4.20303e-05,8.99945e-15,0.674254,0.549527,1.0720873989823407,1.8655195480316842,89.54609999999998,39.74513624694565,29542731215.24217,1.5390536271261392
3.5e-07,1.5,1.65,1e-05,0.000982762,0.00170144,4.46045e-05,9.00935e-15,0.672652,0.575587,1.155212055670491,1.731283871374758,98.2762,38.145030209956396,30056839436.171803,1.4283091938841752
3.5e-07,1.55,1.65,1e-05,0.0010682,0.00172741,4.7135e-05,9.0174e-15,0.672807,0.600419,1.2367648676342038,1.6171222617487362,106.82,36.64813832608465,30488371398.226864,1.3341258659427073
3.5e-07,1.6,1.65,1e-05,0.00115388,0.00175001,4.96981e-05,9.02418e-15,0.673459,0.624666,1.3187124645002029,1.5166308454951989,115.38799999999998,35.2128149768301,30864049914.811954,1.251220447533539
3.5e-07,1.65,1.65,1e-05,0.00124648,0.00177195,5.25048e-05,9.03039e-15,0.671169,0.649824,1.4069020006207849,1.4215631217508504,124.64799999999998,33.74834300863921,31229504086.94242,1.1727895754444517
3.5e-07,1.7,1.65,1e-05,0.00133134,0.00178852,5.51349e-05,9.03516e-15,0.673232,0.672846,1.488761657683448,1.3433983805789655,133.134,32.43898147997004,31504898509.67959,1.1083036639776465
