L,Vgs,Vds,W,id,gm,gds,cgg,vth,vdsat,V_star,gm_id,id_over_w,gm_over_gds,ft,K
2.8e-07,0.45,1.65,1e-05,5.43148e-09,1.41943e-07,2.27955e-09,5.17968e-15,0.726266,0.046727,0.07653043827451865,26.1333927401003,0.0005431479999999999,62.26799148954837,4361452.847915875,21.56004901058275
2.8e-07,0.5,1.65,1e-05,2.39489e-08,6.07138e-07,9.82152e-09,5.70052e-15,0.718862,0.047051,0.07889112524664904,25.35139400974575,0.0023948899999999998,61.81711181161368,16950912.16922792,20.914900058040242
2.8e-07,0.55,1.65,1e-05,6.61053e-08,1.61973e-06,2.63869e-08,6.1871e-15,0.727974,0.0477865,0.08162508566242523,24.50227137612264,0.006610529999999999,61.383868510510894,41665406.405947156,20.214373885301175
2.8e-07,0.6,1.65,1e-05,2.12491e-07,4.93308e-06,8.1002e-08,6.8394e-15,0.729049,0.0501889,0.08614942388933486,23.21547736139413,0.021249099999999996,60.90071850077776,114794289.94762217,19.152768823150154
2.8e-07,0.65,1.65,1e-05,7.53551e-07,1.61922e-05,2.66354e-07,7.57148e-15,0.722627,0.0577178,0.09307580192932399,21.48786213540955,0.0753551,60.79202865359634,340365248.21205205,17.727486261712876
2.8e-07,0.7,1.65,1e-05,2.29063e-06,4.41165e-05,7.24456e-07,8.15535e-15,0.718353,0.07358,0.10384459329275895,19.259548683113376,0.229063,60.89603785461091,860951283.1348257,15.889127663568535
2.8e-07,0.75,1.65,1e-05,4.11261e-06,7.20706e-05,1.18882e-06,8.42928e-15,0.73608,0.0880308,0.11412725854925589,17.524297222445114,0.411261,60.623643612994385,1360779597.0235596,14.457545208517216
2.8e-07,0.8,1.65,1e-05,1.24277e-05,0.000164973,2.82891e-06,8.86445e-15,0.714942,0.131628,0.15066344189655276,13.274620404419162,1.24277,58.316807533643704,2961973774.6503453,10.951561833645808
2.8e-07,0.85,1.65,1e-05,2.02518e-05,0.000225057,4.00809e-06,9.02936e-15,0.724416,0.16153,0.17997040749676751,11.112938109205107,2.02518,56.150685239103915,3966940517.0945325,9.168173940094212
2.8e-07,0.9,1.65,1e-05,3.05771e-05,0.000284319,5.30844e-06,9.14767e-15,0.733482,0.19368,0.21509009246656047,9.298429216635979,3.05771,53.559802879942126,4946699461.714796,7.671204103724682
2.8e-07,0.95,1.65,1e-05,4.82592e-05,0.000359315,7.20406e-06,9.26022e-15,0.728913,0.237798,0.2686177866217664,7.44552334062728,4.82592,49.876736173768684,6175529131.820235,6.142556756017506
2.8e-07,1.0,1.65,1e-05,7.19488e-05,0.0004326,9.41165e-06,9.34425e-15,0.719832,0.285842,0.33263430420711976,6.0126089663760895,7.1948799999999995,45.96431019003044,7368213434.096255,4.960402397260274
2.8e-07,1.05,1.65,1e-05,9.07e-05,0.000476862,1.09928e-05,9.38788e-15,0.727958,0.319806,0.38040355490687033,5.257574421168688,9.069999999999999,43.37948475365694,8084353919.381947,4.337498897464167
2.8e-07,1.1,1.65,1e-05,0.000116591,0.000528673,1.30805e-05,9.43036e-15,0.726624,0.360956,0.4410703780976142,4.534423754835279,11.659099999999999,40.41688008868163,8922344558.343647,3.740899597739105
2.8e-07,1.15,1.65,1e-05,0.000147903,0.000581172,1.55106e-05,9.46679e-15,0.720847,0.40505,0.5089818504676756,3.9294131964868866,14.7903,37.46934354570423,9770618825.029709,3.2417658871016815
2.8e-07,1.2,1.65,1e-05,0.000176231,0.000620667,1.76379e-05,9.49181e-15,0.723422,0.442195,0.5678761719247197,3.5218945588460597,17.623099999999997,35.18939329512017,10407100549.212152,2.9055630110479993
2.8e-07,1.25,1.65,1e-05,0.000209892,0.000662083,2.01403e-05,9.5151e-15,0.721244,0.482525,0.6340353097723397,3.154398452537496,20.989199999999997,32.873542102153394,11074374645.25978,2.602378723343434
2.8e-07,1.3,1.65,1e-05,0.000238533,0.000691858,2.22358e-05,9.53142e-15,0.728001,0.515786,0.6895432299691556,2.9004707943974206,23.853299999999997,31.114598980023203,11552593487.399834,2.392888405377872
2.8e-07,1.35,1.65,1e-05,0.000281546,0.00073398,2.54242e-05,9.55109e-15,0.719048,0.560256,0.7671762173356222,2.60696298295838,28.154599999999995,28.869344954806838,12230703001.499237,2.150744460940663
2.8e-07,1.4,1.65,1e-05,0.000315499,0.000761632,2.79287e-05,9.56405e-15,0.723008,0.594897,0.8284814713667493,2.4140551951036295,31.549899999999997,27.270585455105323,12674285226.129772,1.9915955359604942
2.8e-07,1.45,1.65,1e-05,0.000347392,0.000784407,3.02931e-05,9.57458e-15,0.730469,0.626779,0.885744262863539,2.2579880941414885,34.7392,25.893916436416212,13038927184.887938,1.8628401776667278
2.8e-07,1.5,1.65,1e-05,0.000392128,0.000815534,3.36872e-05,9.58694e-15,0.725477,0.667211,0.9616472151988757,2.0797647706871225,39.212799999999994,24.209017074734618,13538863011.503752,1.7158059358168762
2.8e-07,1.55,1.65,1e-05,0.000436817,0.000842962,3.71375e-05,9.59732e-15,0.722231,0.706034,1.0363859818117542,1.9297829525865524,43.68169999999999,22.698404577583307,13979065941.18257,1.5920709358839056
2.8e-07,1.6,1.65,1e-05,0.000467189,0.000857375,3.95018e-05,9.60359e-15,0.734082,0.734191,1.0898125091121156,1.8351780542778189,46.7189,21.704707127270147,14208797890.519457,1.5140218947792006
2.8e-07,1.65,1.65,1e-05,0.000518817,0.000884299,4.36609e-05,9.61254e-15,0.72645,0.775445,1.1733972332887406,1.7044526297326417,51.881699999999995,20.25379687546523,14641349427.021366,1.4061734195294293
2.8e-07,1.7,1.65,1e-05,0.000569844,0.000907751,4.78936e-05,9.61998e-15,0.720799,0.814987,1.2555072921979706,1.592981587943367,56.984399999999994,18.953492742245313,15018020697.195951,1.3142098100532775
2.8e-07,1.75,1.65,1e-05,0.000603762,0.000919243,5.07762e-05,9.62433e-15,0.731203,0.843614,1.3136069570287725,1.5225254322067305,60.37619999999999,18.103816354906435,15201272956.415995,1.2560834815705526
2.8e-07,1.8,1.65,1e-05,0.0006498,0.000935923,5.48132e-05,9.62943e-15,0.731502,0.878759,1.3885757695878826,1.4403247152970144,64.97999999999999,17.074773959557188,15468908523.49474,1.188267890120037
2.8e-07,0.3,2.2,1e-05,1.22289e-10,3.27801e-09,5.08931e-11,4.69655e-15,0.721225,0.046631,0.07461173089770928,26.805436302529255,1.2228899999999997e-05,64.40971369399782,111083.98611846223,29.485979932782183
2.8e-07,0.35,2.2,1e-05,5.28691e-10,1.41053e-08,2.19245e-10,4.77331e-15,0.716586,0.0466368,0.07496345345366635,26.67966732930956,5.286909999999999e-05,64.33578872950352,470308.49008216755,29.347634062240516
2.8e-07,0.4,2.2,1e-05,2.01323e-09,5.32495e-08,8.2937e-10,4.94926e-15,0.716282,0.0466616,0.0756149823003033,26.449784674378982,0.000201323,64.20475782823107,1712361.2706085115,29.09476314181688
2.8e-07,0.45,2.2,1e-05,7.54615e-09,1.96372e-07,3.06995e-09,5.26481e-15,0.715967,0.0467543,0.07685566170329781,26.02280633170557,0.0007546149999999999,63.96586263619928,5936315.742608313,28.625086964876136
2.8e-07,0.5,2.2,1e-05,2.11166e-08,5.37736e-07,8.44584e-09,5.63168e-15,0.725825,0.0469846,0.07853891128732315,25.465084341229172,0.00211166,63.668741060687864,15196769.432649482,28.011592775352092
2.8e-07,0.55,2.2,1e-05,8.00062e-08,1.94817e-06,3.08609e-08,6.26248e-15,0.722492,0.0479468,0.08213472130255574,24.350237856566114,0.00800062,63.12745253702905,49510878.35543391,26.78526164222273
2.8e-07,0.6,2.2,1e-05,2.90339e-07,6.63233e-06,1.05846e-07,6.99169e-15,0.71802,0.0511393,0.08755263987165898,22.84340030102742,0.029033899999999998,62.66018555259529,150974671.89144117,25.127740331130163
2.8e-07,0.65,2.2,1e-05,8.07774e-07,1.72545e-05,2.75374e-07,7.58489e-15,0.721678,0.0579113,0.09363053116578285,21.36055381827095,0.0807774,62.658420911197126,362053894.72742623,23.496609200098046
2.8e-07,0.7,2.2,1e-05,2.54456e-06,4.83106e-05,7.68327e-07,8.18603e-15,0.715171,0.0748327,0.10534168484763179,18.985836451095672,0.25445599999999996,62.87765495680875,939267360.8251276,20.88442009620524
2.8e-07,0.75,2.2,1e-05,5.85521e-06,9.57719e-05,1.53266e-06,8.56165e-15,0.718029,0.097685,0.12227406995162465,16.35669771024438,0.585521,62.48737489071288,1780331045.3362017,17.99236748126882
2.8e-07,0.8,2.2,1e-05,1.30502e-05,0.00017149,2.815e-06,8.86999e-15,0.713779,0.132445,0.15219779578984197,13.14079477709154,1.3050199999999998,60.920071047957364,3077058845.7066054,14.454874254800695
2.8e-07,0.85,2.2,1e-05,2.4058e-05,0.000251863,4.30535e-06,9.07143e-15,0.711838,0.171212,0.1910403671837467,10.468991603624575,2.4057999999999997,58.500005806728836,4418844816.302836,11.515890763987034
2.8e-07,0.9,2.2,1e-05,3.90246e-05,0.000328224,5.90587e-06,9.20218e-15,0.710401,0.212151,0.23779248318221702,8.410694792515491,3.9024599999999996,55.57589313682828,5676749644.257585,9.25176427176704
2.8e-07,0.95,2.2,1e-05,5.59459e-05,0.000391369,7.41549e-06,9.28676e-15,0.713261,0.250467,0.2858984743298524,6.995490286151443,5.59459,52.77722712861861,6707216609.768314,7.695039314766587
2.8e-07,1.0,2.2,1e-05,7.441e-05,0.000444835,8.86429e-06,9.34609e-15,0.718746,0.28673,0.3345510132970652,5.978161537427765,7.441,50.182812159800726,7575113133.971882,6.575977691170542
2.8e-07,1.05,2.2,1e-05,9.59802e-05,0.000495601,1.0409e-05,9.39349e-15,0.72259,0.324099,0.38732851628628673,5.163575404093761,9.59802,47.61273897588626,8397022720.127069,5.679932944503138
2.8e-07,1.1,2.2,1e-05,0.000124766,0.000552167,1.2335e-05,9.43713e-15,0.718112,0.367655,0.45191400427769135,4.425620762066589,12.4766,44.764248074584515,9312164552.382195,4.868182838273248
2.8e-07,1.15,2.2,1e-05,0.000147294,0.000588138,1.37384e-05,9.46287e-15,0.727609,0.39985,0.5008824459565612,3.992952869770663,14.729399999999998,42.809788621673555,9891826678.39473,4.39224815674773
2.8e-07,1.2,2.2,1e-05,0.000183248,0.000640325,1.59304e-05,9.49377e-15,0.720001,0.444831,0.5723593487682037,3.494308259844582,18.3248,40.195161452317585,10734501566.323797,3.84373908582904
2.8e-07,1.25,2.2,1e-05,0.00021531,0.000679365,1.7802e-05,9.5152e-15,0.721264,0.482546,0.6338566161047449,3.1552877246760485,21.531,38.16228513650152,11363323725.5786,3.4708164971436535
2.8e-07,1.3,2.2,1e-05,0.00024863,0.000715006,1.97005e-05,9.53328e-15,0.723212,0.51937,0.6954626954179406,2.8757832924425855,24.863,36.29379964975509,11936787678.570621,3.163361621686844
2.8e-07,1.35,2.2,1e-05,0.000291466,0.000756772,2.21183e-05,9.55194e-15,0.716107,0.562441,0.7702874842092466,2.5964332031866495,29.146599999999996,34.21474525619057,12609376167.934452,2.856076523505315
2.8e-07,1.4,2.2,1e-05,0.000324562,0.000783625,2.39365e-05,9.56407e-15,0.722155,0.595559,0.8283605040676343,2.41440772487229,32.456199999999995,32.73766005890585,13040242520.222717,2.655848497359519
2.8e-07,1.45,2.2,1e-05,0.000370725,0.000819526,2.64887e-05,9.57805e-15,0.715707,0.637306,0.9047302953170492,2.210603547103648,37.0725,30.938702163564088,13617762894.569212,2.431663901814013
2.8e-07,1.5,2.2,1e-05,0.000406948,0.000843032,2.84596e-05,9.58743e-15,0.721132,0.67031,0.965439034342706,2.07159637103512,40.6948,29.622060745758898,13994648199.219887,2.278756008138632
2.8e-07,1.55,2.2,1e-05,0.000454569,0.000872919,3.1078e-05,9.59777e-15,0.716542,0.710023,1.041491822265296,1.9203223273034458,45.4569,28.088004376085973,14475172229.469366,2.1123545600337907
2.8e-07,1.6,2.2,1e-05,0.000494473,0.000894158,3.32615e-05,9.60521e-15,0.720553,0.743507,1.1060081104234376,1.808305003508786,49.4473,26.88267215850157,14815882797.477928,1.9891355038596648
2.8e-07,1.65,2.2,1e-05,0.000540376,0.000917284,3.57991e-05,9.61249e-15,0.72,0.779864,1.178208711805722,1.6974921166002932,54.03759999999999,25.623102256760642,15187561476.693981,1.8672413282603226
2.8e-07,1.7,2.2,1e-05,0.000587479,0.000938831,3.84254e-05,9.61883e-15,0.719391,0.815995,1.251511720426786,1.5980673351728316,58.747899999999994,24.432562836040745,15534071646.749886,1.757874068690115
2.8e-07,1.75,2.2,1e-05,0.000635156,0.000958588,4.11121e-05,9.62426e-15,0.71919,0.851608,1.325190801470496,1.509216633394001,63.51559999999999,23.316444550387843,15852025879.244095,1.6601382967334013
2.8e-07,1.8,2.2,1e-05,0.000687829,0.00097905,4.41256e-05,9.62928e-15,0.715699,0.889131,1.4050947346917932,1.4233915697070056,68.7829,22.187800279203,16181962414.024738,1.565730726677706
2.8e-07,0.3,2.8,1e-05,1.75957e-10,4.71325e-09,7.21828e-11,4.7161e-15,0.709902,0.0466291,0.07466482787885217,26.786373943633954,1.7595699999999998e-05,65.2960262001474,159058.76370897048,37.500923521087536
2.8e-07,0.35,2.8,1e-05,5.56741e-10,1.48537e-08,2.27681e-10,4.78279e-15,0.71669,0.0466368,0.07496327514356692,26.67973079043936,5.5674099999999996e-05,65.23908450858877,494280.4886277855,37.35162310661511
2.8e-07,0.4,2.8,1e-05,2.25259e-09,5.95487e-08,9.14675e-10,4.96839e-15,0.714137,0.0466631,0.07565538794297776,26.435658508650043,0.00022525899999999998,65.10367070270861,1907553.5454536276,37.00992191211006
2.8e-07,0.45,2.8,1e-05,8.34088e-09,2.16871e-07,3.34327e-09,5.28598e-15,0.714245,0.0467597,0.07692019679901876,26.000973518381755,0.0008340879999999999,64.86792870453179,6529743.143803502,36.40136292573445
2.8e-07,0.5,2.8,1e-05,2.84942e-08,7.20652e-07,1.11731e-08,5.73979e-15,0.716351,0.0470779,0.07907894517742267,25.291182065122022,0.00284942,64.49884096624929,19982495.53538728,35.40765489117083
2.8e-07,0.55,2.8,1e-05,1.43877e-07,3.41725e-06,5.35452e-08,6.55506e-15,0.700788,0.048811,0.08420630624039799,23.751190252785364,0.0143877,63.81991289602056,82969832.35558172,33.25166635389951
2.8e-07,0.6,2.8,1e-05,3.95587e-07,8.87654e-06,1.3974e-07,7.14351e-15,0.706882,0.0523181,0.08913090010296805,22.43890724417132,0.039558699999999995,63.52182624874767,197766254.76172534,31.414470141839846
2.8e-07,0.65,2.8,1e-05,1.18951e-06,2.45898e-05,3.86567e-07,7.77138e-15,0.705905,0.0615344,0.09674824520736242,20.672209565283183,0.118951,63.61070655280973,503589866.8757785,28.94109339139645
2.8e-07,0.7,2.8,1e-05,2.84671e-06,5.31721e-05,8.33549e-07,8.22071e-15,0.711509,0.0763201,0.10707532709823385,18.678439321181294,0.284671,63.79001114511564,1029424775.9106656,26.14981504965381
2.8e-07,0.75,2.8,1e-05,6.37404e-06,0.000102477,1.61436e-06,8.58224e-15,0.715104,0.0993489,0.12439942621271113,16.07724457330045,0.637404,63.47840630342675,1900403752.77645,22.50814240262063
2.8e-07,0.8,2.8,1e-05,1.43216e-05,0.000183458,2.95583e-06,8.89153e-15,0.709186,0.135696,0.15612946832517524,12.809881577477377,1.4321599999999999,62.06649232195356,3283827142.207577,17.933834208468326
2.8e-07,0.85,2.8,1e-05,2.47093e-05,0.000257606,4.28185e-06,9.07173e-15,0.711961,0.171117,0.1918379230297431,10.425467334161631,2.47093,60.16231301890538,4519454202.2448635,14.595654267826284
2.8e-07,0.9,2.8,1e-05,3.59903e-05,0.000316627,5.43743e-06,9.17694e-15,0.722193,0.202697,0.22733563467423815,8.797564899431235,3.5990299999999995,58.23100251405535,5491236966.39158,12.316590859203728
2.8e-07,0.95,2.8,1e-05,5.89183e-05,0.000405251,7.37255e-06,9.29348e-15,0.709603,0.253435,0.29077435959442416,6.8781855552519335,5.89183,54.9675485415494,6940102076.179609,9.629459777352707
2.8e-07,1.0,2.8,1e-05,7.78668e-05,0.000458938,8.70824e-06,9.35111e-15,0.715367,0.289462,0.3393347249519543,5.893885455675589,7.78668,52.70157919395882,7811078179.243776,8.251439637945824
2.8e-07,1.05,2.8,1e-05,0.000100894,0.000512228,1.01709e-05,9.39892e-15,0.717781,0.327943,0.393941760309862,5.076892580331833,10.0894,50.36211151422195,8673721894.651232,7.1076496124645665
2.8e-07,1.1,2.8,1e-05,0.000134574,0.00057716,1.21381e-05,9.446e-15,0.707049,0.376326,0.4663316931180262,4.288792783152764,13.457399999999998,47.549451726382216,9724525402.80736,6.004309896413869
2.8e-07,1.15,2.8,1e-05,0.000160291,0.000617035,1.35082e-05,9.47248e-15,0.713311,0.41092,0.5195523754730282,3.849467530928125,16.029099999999996,45.67855080617699,10367313555.764452,5.389254543299375
2.8e-07,1.2,2.8,1e-05,0.000192745,0.000661806,1.51675e-05,9.49832e-15,0.712657,0.450443,0.5824818753532002,3.4335832317310437,19.2745,43.63316301302127,11089297503.96648,4.807016524423461
2.8e-07,1.25,2.8,1e-05,0.000230594,0.000707612,1.70239e-05,9.5217e-15,0.708017,0.492492,0.6517526554100269,3.068648793984232,23.0594,41.565798671279786,11827714335.795317,4.296108311577925
2.8e-07,1.3,2.8,1e-05,0.000262889,0.00074071,1.85319e-05,9.53799e-15,0.712752,0.527134,0.7098297579349543,2.8175770001787828,26.288899999999995,39.96945806959891,12359800953.617878,3.944607800250296
2.8e-07,1.35,2.8,1e-05,0.000302493,0.000777994,2.03486e-05,9.55438e-15,0.710898,0.566274,0.7776229636732417,2.571940507714228,30.249299999999995,38.23329369096645,12959667795.904707,3.600716710799919
2.8e-07,1.4,2.8,1e-05,0.00034255,0.000811322,2.21388e-05,9.56812e-15,0.710559,0.60393,0.8444242853022599,2.36847759451175,34.254999999999995,36.647063074782736,13495431363.653748,3.3158686323164495
2.8e-07,1.45,2.8,1e-05,0.000381964,0.000840382,2.38628e-05,9.57954e-15,0.7125,0.639631,0.9090247054315775,2.2001602245237772,38.1964,35.21724189952562,13962147387.60454,3.0802243143332877
2.8e-07,1.5,2.8,1e-05,0.000422373,0.000867248,2.56052e-05,9.5895e-15,0.714759,0.674826,0.9740535579211482,2.053275185677115,42.2373,33.86999515723369,14393535229.840977,2.8745852599479607
2.8e-07,1.55,2.8,1e-05,0.000470508,0.000897275,2.76744e-05,9.59947e-15,0.710962,0.713933,1.0487487113761111,1.9070345243864077,47.050799999999995,32.422563813488274,14876420423.500504,2.6698483341409704
2.8e-07,1.6,2.8,1e-05,0.00052405,0.000927858,2.99635e-05,9.60867e-15,0.703803,0.754969,1.1295909503393837,1.770552428203416,52.404999999999994,30.966275635356354,15368743768.633934,2.478773399484782
2.8e-07,1.65,2.8,1e-05,0.000563104,0.000945894,3.15954e-05,9.61445e-15,0.710621,0.786246,1.190628125350198,1.679785616866511,56.3104,29.937712451812605,15658067361.207895,2.3516998636131152
2.8e-07,1.7,2.8,1e-05,0.000610827,0.000967602,3.3606e-05,9.62046e-15,0.710724,0.821833,1.2625583659397148,1.5840851828750204,61.082699999999996,28.7925370469559,16007409338.597544,2.2177192560250285
2.8e-07,1.75,2.8,1e-05,0.000667896,0.000992495,3.60252e-05,9.62644e-15,0.704097,0.861593,1.3458929264127275,1.4860023117371566,66.7896,27.55002054117673,16409024025.910997,2.0804032364320193
2.8e-07,1.8,2.8,1e-05,0.000710317,0.00100728,3.7803e-05,9.63018e-15,0.710154,0.892815,1.410366531649591,1.4180710865712067,71.0317,26.64550432505357,16646998402.688665,1.9852995211996896
3.5e-07,0.3,0.3,1e-05,1.90457e-11,5.13093e-10,5.75378e-12,5.83725e-15,0.768299,0.0448481,0.07423878322253472,26.94009671474401,1.90457e-06,89.17494238570123,13989.684734395452,4.041014507211601
3.5e-07,0.35,0.3,1e-05,6.93052e-11,1.86324e-09,2.09142e-11,5.84404e-15,0.770276,0.0448498,0.0743921341319422,26.884562774510425,6.93052e-06,89.08970938405484,50742.954559952195,4.032684416176564
3.5e-07,0.4,0.3,1e-05,2.77592e-10,7.43034e-09,8.36135e-11,5.93537e-15,0.76859,0.0448555,0.07471851893722224,26.767125853771002,2.7759199999999997e-05,88.8653148116034,199242.05902133038,4.015068878065651
3.5e-07,0.45,0.3,1e-05,8.58454e-10,2.28259e-08,2.57623e-10,6.10539e-15,0.776158,0.0448734,0.07521753797221577,26.58954352824962,8.584539999999999e-05,88.60194936011148,595024.2024704881,3.988431529237443
3.5e-07,0.5,0.3,1e-05,3.832e-09,1.00206e-07,1.14184e-09,6.51923e-15,0.769588,0.0449574,0.07648244616090853,26.149791231732777,0.0003832,87.75835493589294,2446344.1583540486,3.922468684759916
3.5e-07,0.55,0.3,1e-05,1.48695e-08,3.77946e-07,4.37325e-09,7.12651e-15,0.767105,0.0452695,0.07868584400946166,25.417532533037427,0.00148695,86.42222603327046,8440593.519381784,3.8126298799556144
3.5e-07,0.6,0.3,1e-05,5.7254e-08,1.38984e-06,1.64716e-08,7.94879e-15,0.762984,0.0464289,0.08238933978011857,24.274985153875715,0.005725399999999999,84.37795963962215,27828123.03593878,3.6412477730813566
3.5e-07,0.65,0.3,1e-05,1.44964e-07,3.37416e-06,4.07498e-08,8.60398e-15,0.773722,0.0486897,0.08592597861393651,23.27584779669435,0.0144964,82.80187878222715,62414631.69172285,3.4913771695041524
3.5e-07,0.7,0.3,1e-05,5.10092e-07,1.10529e-05,1.37755e-07,9.49455e-15,0.767924,0.056495,0.09230012033041102,21.66844412380512,0.0510092,80.235926100686,185277203.29035184,3.250266618570768
3.5e-07,0.75,0.3,1e-05,1.43891e-06,2.82312e-05,3.70507e-07,1.01611e-14,0.767863,0.0710787,0.1019375726146958,19.61985113731922,0.143891,76.1961312471829,442189824.8630479,2.942977670597883
3.5e-07,0.8,0.3,1e-05,3.47156e-06,5.86048e-05,8.52352e-07,1.06584e-14,0.769691,0.0933731,0.11847357213061047,16.88140202099344,0.34715599999999996,68.7565700555639,875107296.4902713,2.532210303149016
3.5e-07,0.85,0.3,1e-05,7.52396e-06,0.000103466,1.80359e-06,1.10496e-14,0.769176,0.12444,0.14543830823652215,13.75153509588036,0.752396,57.36669642213585,1490291534.7113056,2.0627302643820538
